    1.0e-30 1.0e-30
    0.0390002        2.33852  
    0.0390502        2.33853  
    0.0391002        2.33854  
    0.0391502        2.33855  
    0.0392002        2.33856  
    0.0392502        2.33857  
    0.0393002        2.33858  
    0.0393752        2.33859  
    0.0394502         2.3386  
    0.0395002        2.33861  
    0.0395502        2.33862  
    0.0396002        2.33863  
    0.0396502        2.33864  
    0.0397002        2.33865  
    0.0397502        2.33866  
    0.0398252        2.33867  
    0.0399002        2.33868  
    0.0399502        2.33869  
    0.0400002         2.3387  
    0.0400502        2.33871  
    0.0401002        2.33872  
    0.0401752        2.33873  
    0.0402502        2.33874  
    0.0403002        2.33875  
    0.0403502        2.33876  
    0.0404252        2.33877  
    0.0405002        2.33878  
    0.0405502        2.33879  
    0.0406002         2.3388  
    0.0406752        2.33881  
    0.0407502        2.33882  
    0.0408002        2.33883  
    0.0408752        2.33884  
    0.0409502        2.33885  
    0.0410002        2.33886  
    0.0410752        2.33887  
    0.0411502        2.33888  
    0.0412252        2.33889  
    0.0413002         2.3389  
    0.0413502        2.33891  
    0.0414252        2.33892  
    0.0415002        2.33893  
    0.0415752        2.33894  
    0.0416502        2.33895  
    0.0417252        2.33896  
    0.0418002        2.33897  
    0.0418752        2.33898  
    0.0419502        2.33899  
    0.0420002          2.339  
    0.0421502        2.33901  
    0.0422002        2.33902  
    0.0423002        2.33903  
    0.0423502        2.33904  
    0.0424502        2.33905  
    0.0425502        2.33906  
    0.0426002        2.33907  
    0.0427002        2.33908  
    0.0428002        2.33909  
    0.0429002         2.3391  
    0.0430002        2.33911  
    0.0430502        2.33912  
    0.0431502        2.33913  
    0.0432502        2.33914  
    0.0433502        2.33915  
    0.0434502        2.33916  
    0.0435502        2.33917  
    0.0436502        2.33918  
    0.0437502        2.33919  
    0.0438502         2.3392  
    0.0440502        2.33922  
    0.0441502        2.33923  
    0.0442502        2.33924  
    0.0443502        2.33925  
    0.0445002        2.33926  
    0.0446002        2.33927  
    0.0447002        2.33928  
    0.0447502        2.33929  
    0.0449002         2.3393  
    0.0450002        2.33931  
    0.0451502        2.33932  
    0.0452502        2.33933  
    0.0454002        2.33934  
    0.0455002        2.33935  
    0.0456502        2.33936  
    0.0459002        2.33938  
    0.0461252        2.33939  
    0.0462002         2.3394  
    0.0463502        2.33941  
    0.0465002        2.33942  
    0.0466502        2.33943  
    0.0468002        2.33944  
    0.0469502        2.33945  
    0.0471502        2.33946  
    0.0473002        2.33947  
    0.0475002        2.33948  
    0.0476502        2.33949  
    0.0478502         2.3395  
    0.0480502        2.33951  
    0.0482002        2.33952  
    0.0484002        2.33953  
    0.0486002        2.33954  
    0.0488002        2.33955  
    0.0490502        2.33956  
    0.0492502        2.33957  
    0.0494502        2.33958  
    0.0497502        2.33959  
    0.0499002         2.3396  
    0.0501503        2.33961  
    0.0504003        2.33962  
    0.0506003        2.33963  
    0.0508503        2.33964  
    0.0511003        2.33965  
    0.0513503        2.33966  
    0.0516003        2.33967  
    0.0518503        2.33968  
    0.0521503        2.33969  
    0.0524003         2.3397  
    0.0527003        2.33971  
    0.0529503        2.33972  
    0.0532503        2.33973  
    0.0535503        2.33974  
    0.0538503        2.33975  
    0.0541503        2.33976  
    0.0545003        2.33977  
    0.0548003        2.33978  
    0.0551503        2.33979  
    0.0555003         2.3398  
    0.0558503        2.33981  
    0.0562503        2.33982  
    0.0566003        2.33983  
    0.0570003        2.33984  
    0.0574003        2.33985  
    0.0578503        2.33986  
    0.0583003        2.33987  
    0.0587503        2.33988  
    0.0592503        2.33989  
    0.0597503         2.3399  
    0.0603003        2.33991  
    0.0609003        2.33992  
    0.0615003        2.33993  
    0.0621503        2.33994  
    0.0629003        2.33995  
    0.0637003        2.33996  
    0.0646003        2.33997  
    0.0656503        2.33998  
    0.0669503        2.33999  
    0.1 2.339991
    0.4 2.339992
    0.7 2.339993
    1.0 2.339994
    1.3 2.339995
    1.6 2.339996
    1.9 2.339997
    2.2 2.339998
    2.5 2.339999
    10. 2.34
